0 0 101325
0.0015625 0 420849
0.003125 0 422708
0.0046875 0 424680
0.00625 0 426751
0.0078125 0 428905
0.009375 0 431131
0.0109375 0 433414
0.0125 0 435745
0.0140625 0 438113
0.015625 0 440508
0.0171875 0 442920
0.01875 0 445341
0.0203125 0 447765
0.021875 0 450183
0.0234375 0 452591
0.025 0 454983
0.0265625 0 457355
0.028125 0 459704
0.0296875 0 462026
0.03125 0 464322
0.0328125 0 466589
0.034375 0 468827
0.0359375 0 471039
0.0375 0 473223
0.0390625 0 475384
0.040625 0 477524
0.0421875 0 479645
0.04375 0 481753
0.0453125 0 483851
0.046875 0 485946
0.0484375 0 488042
0.05 0 490145
0.0515625 0 492263
0.053125 0 494403
0.0546875 0 496572
0.05625 0 498779
0.0578125 0 501031
0.059375 0 503339
0.0609375 0 505712
0.0625 0 508161
0.0640625 0 510695
0.065625 0 513327
0.0671875 0 516068
0.06875 0 518930
0.0703125 0 521926
0.071875 0 525070
0.0734375 0 528375
0.075 0 531855
0.0765625 0 535525
0.078125 0 539399
0.0796875 0 543491
0.08125 0 547816
0.0828125 0 552387
0.084375 0 557218
0.0859375 0 562321
0.0875 0 567706
0.0890625 0 573382
0.090625 0 579356
0.0921875 0 585630
0.09375 0 592205
0.0953125 0 599076
0.096875 0 606234
0.0984375 0 613665
0.1 0 621347
0.101563 0 629252
0.103125 0 637347
0.104688 0 645589
0.10625 0 653929
0.107813 0 662309
0.109375 0 670668
0.110938 0 678936
0.1125 0 687042
0.114063 0 694910
0.115625 0 702467
0.117188 0 709640
0.11875 0 716365
0.120313 0 722584
0.121875 0 728250
0.123438 0 733332
0.125 0 737812
0.126562 0 741690
0.128125 0 744981
0.129688 0 747716
0.13125 0 749938
0.132813 0 751700
0.134375 0 753062
0.135938 0 754086
0.1375 0 754835
0.139063 0 755366
0.140625 0 755730
0.142187 0 755971
0.14375 0 756124
0.145313 0 756217
0.146875 0 756270
0.148438 0 756296
0.15 0 756306
0.151563 0 756305
0.153125 0 756295
0.154688 0 756279
0.15625 0 756259
0.157813 0 756233
0.159375 0 756202
0.160938 0 756167
0.1625 0 756127
0.164063 0 756082
0.165625 0 756031
0.167188 0 755975
0.16875 0 755912
0.170313 0 755843
0.171875 0 755766
0.173438 0 755682
0.175 0 755590
0.176563 0 755488
0.178125 0 755377
0.179688 0 755257
0.18125 0 755125
0.182813 0 754983
0.184375 0 754830
0.185938 0 754665
0.1875 0 754488
0.189063 0 754300
0.190625 0 754101
0.192188 0 753892
0.19375 0 753674
0.195313 0 753450
0.196875 0 753222
