0 0 101325
0.0015625 0 356725
0.003125 0 358491
0.0046875 0 360333
0.00625 0 362243
0.0078125 0 364218
0.009375 0 366262
0.0109375 0 368384
0.0125 0 370594
0.0140625 0 372909
0.015625 0 375343
0.0171875 0 377915
0.01875 0 380644
0.0203125 0 383551
0.021875 0 386655
0.0234375 0 389977
0.025 0 393534
0.0265625 0 397345
0.028125 0 401423
0.0296875 0 405780
0.03125 0 410423
0.0328125 0 415353
0.034375 0 420567
0.0359375 0 426054
0.0375 0 431795
0.0390625 0 437761
0.040625 0 443918
0.0421875 0 450219
0.04375 0 456607
0.0453125 0 463019
0.046875 0 469380
0.0484375 0 475612
0.05 0 481630
0.0515625 0 487350
0.053125 0 492689
0.0546875 0 497574
0.05625 0 501941
0.0578125 0 505746
0.059375 0 508963
0.0609375 0 511591
0.0625 0 513654
0.0640625 0 515198
0.065625 0 516292
0.0671875 0 517013
0.06875 0 517448
0.0703125 0 517681
0.071875 0 517786
0.0734375 0 517820
0.075 0 517824
0.0765625 0 517824
0.078125 0 517824
0.0796875 0 517824
0.08125 0 517824
0.0828125 0 517824
0.084375 0 517824
0.0859375 0 517824
0.0875 0 517824
0.0890625 0 517824
0.090625 0 517824
0.0921875 0 517824
0.09375 0 517824
0.0953125 0 517824
0.096875 0 517824
0.0984375 0 517824
0.1 0 517824
0.101563 0 517824
0.103125 0 517824
0.104688 0 517824
0.10625 0 517824
0.107813 0 517824
0.109375 0 517824
0.110938 0 517824
0.1125 0 517824
0.114063 0 517824
0.115625 0 517824
0.117188 0 517824
0.11875 0 517824
0.120313 0 517824
0.121875 0 517824
0.123438 0 517824
0.125 0 517824
0.126562 0 517824
0.128125 0 517824
0.129688 0 517824
0.13125 0 517824
0.132813 0 517824
0.134375 0 517824
0.135938 0 517824
0.1375 0 517824
0.139063 0 517824
0.140625 0 517824
0.142187 0 517823
0.14375 0 517823
0.145313 0 517823
0.146875 0 517823
0.148438 0 517822
0.15 0 517821
0.151563 0 517820
0.153125 0 517817
0.154688 0 517814
0.15625 0 517810
0.157813 0 517804
0.159375 0 517796
0.160938 0 517786
0.1625 0 517772
0.164063 0 517755
0.165625 0 517732
0.167188 0 517704
0.16875 0 517670
0.170313 0 517628
0.171875 0 517577
0.173438 0 517516
0.175 0 517444
0.176563 0 517360
0.178125 0 517261
0.179688 0 517147
0.18125 0 517016
0.182813 0 516867
0.184375 0 516697
0.185938 0 516506
0.1875 0 516290
0.189063 0 516049
0.190625 0 515781
0.192188 0 515485
0.19375 0 515160
0.195313 0 514806
0.196875 0 514423
0.198438 0 514013

0 0.0015625 101325
0.0015625 0.0015625 357516
0.003125 0.0015625 359196
0.0046875 0.0015625 360959
0.00625 0.0015625 362797
0.0078125 0.0015625 364705
0.009375 0.0015625 366686
0.0109375 0.0015625 368748
0.0125 0.0015625 370900
0.0140625 0.0015625 373157
0.015625 0.0015625 375532
